7
8
6
7
5
7
8
9
6
8
9
7
4
8
7
8
6
5
3
5
7
8
6
7
4
5
2
6
8
7
5
4
3
5
6
7
4
7
6
5
6
7
0
4
6
5
6
7
3
5
7
9
8
6
7
8
4
2
6
7
5
6
8
7
4
5
6
7
3
7
8
9
6
7
5
6
7
8
4
1
5
4
5
3
6
5
4
5
6
2
6
5
4
6
7
5
3
5
4
5
