6
5
6
4
6
5
6
3
6
5
6
4
6
5
6
2
6
5
6
4
6
5
6
3
6
5
6
4
6
5
6
1
6
5
6
4
6
5
6
3
6
5
6
4
6
5
6
2
6
5
6
4
6
5
6
3
6
5
6
4
6
5
6
0
5
4
5
3
5
4
5
2
5
4
5
3
5
4
5
1
5
4
5
3
5
4
5
2
6
5
6
4
6
5
6
3
5
4
5
6
